ImageId,EncodedPixels
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[1634, 4, 2151, 11, 2670, 13, 3189, 15, 3709, 16, 4228, 18, 4748, 18, 5268, 19, 5788, 19, 6308, 19, 6828, 19, 7348, 19, 7868, 18, 8388, 18, 8908, 18, 9428, 17, 9949, 15, 10470, 13, 10990, 12, 11511, 9]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[26554, 8, 27072, 12, 27590, 15, 28109, 18, 28629, 19, 29148, 20, 29667, 22, 30186, 23, 30705, 24, 31224, 25, 31743, 26, 32263, 26, 32783, 26, 33303, 25, 33824, 23, 34345, 22, 34867, 18, 35393, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[16553, 7, 17067, 19, 17586, 22, 18105, 25, 18624, 27, 19144, 27, 19664, 27, 20185, 27, 20705, 26, 21226, 25, 21746, 25, 22267, 23, 22788, 21, 23308, 20, 23829, 18, 24351, 14, 24874, 6]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[85958, 6, 86475, 12, 86993, 16, 87512, 18, 88031, 20, 88550, 22, 89070, 22, 89589, 24, 90108, 25, 90628, 25, 91147, 26, 91667, 25, 92187, 25, 92707, 25, 93228, 23, 93748, 22, 94269, 20, 94792, 15, 95319, 3]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[94434, 9, 94950, 14, 95468, 17, 95986, 20, 96504, 23, 97023, 24, 97542, 26, 98061, 27, 98579, 30, 99098, 31, 99616, 33, 100136, 33, 100655, 34, 101175, 34, 101694, 35, 102214, 35, 102734, 35, 103254, 35, 103774, 34, 104294, 34, 104814, 34, 105334, 34, 105855, 32, 106377, 29, 106899, 26, 107421, 23, 107944, 18, 108469, 11]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[83403, 2, 83921, 5, 84440, 7, 84957, 10, 85476, 11, 85994, 13, 86513, 13, 87032, 14, 87551, 14, 88070, 14, 88589, 13, 89108, 13, 89627, 13, 90147, 12, 90666, 11, 91185, 9, 91706, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[16778, 6, 17293, 13, 17810, 16, 18329, 18, 18848, 20, 19367, 22, 19887, 23, 20407, 23, 20926, 25, 21446, 25, 21966, 24, 22486, 24, 23006, 23, 23527, 20, 24047, 17, 24568, 14, 25088, 12, 25609, 9, 26132, 3]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[40600, 5, 41118, 9, 41637, 11, 42156, 13, 42675, 14, 43194, 15, 43713, 17, 44233, 17, 44752, 18, 45272, 18, 45791, 18, 46311, 18, 46831, 18, 47351, 17, 47871, 17, 48392, 15, 48913, 12, 49435, 8]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[6592, 8, 7109, 13, 7627, 18, 8147, 20, 8666, 21, 9186, 22, 9705, 23, 10225, 23, 10745, 23, 11266, 22, 11786, 22, 12307, 21, 12827, 21, 13348, 20, 13869, 18, 14390, 17, 14912, 14, 15433, 12, 15954, 9, 16477, 1]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[103948, 12, 104463, 21, 104981, 25, 105499, 29, 106018, 31, 106537, 32, 107057, 32, 107576, 33, 108096, 33, 108617, 32, 109137, 31, 109657, 30, 110177, 30, 110698, 27, 111219, 25, 111739, 22, 112260, 14, 112782, 6]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[92983, 12, 93501, 15, 94020, 17, 94539, 19, 95059, 19, 95579, 19, 96099, 20, 96619, 20, 97139, 19, 97659, 18, 98180, 17, 98701, 15, 99223, 12, 99749, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[104607, 6, 105124, 10, 105642, 12, 106160, 15, 106678, 17, 107196, 19, 107715, 20, 108234, 21, 108754, 21, 109274, 20, 109794, 19, 110314, 17, 110834, 14, 111355, 10, 111877, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[115207, 3, 115725, 10, 116244, 11, 116763, 13, 117283, 14, 117803, 15, 118323, 16, 118843, 17, 119363, 18, 119883, 19, 120403, 19, 120923, 20, 121443, 20, 121964, 18, 122485, 16, 123006, 14, 123527, 12, 124051, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[120568, 2, 121085, 8, 121603, 11, 122121, 14, 122640, 15, 123159, 17, 123678, 18, 124198, 18, 124717, 18, 125237, 18, 125757, 18, 126277, 17, 126797, 17, 127317, 16, 127837, 16, 128357, 15, 128878, 13, 129399, 11, 129920, 9, 130442, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[1693, 2, 2210, 8, 2728, 12, 3248, 14, 3767, 17, 4287, 18, 4807, 20, 5327, 21, 5848, 20, 6368, 21, 6888, 22, 7409, 21, 7930, 20, 8451, 19, 8973, 17, 9495, 15, 10017, 13, 10538, 12, 11062, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[18275, 5, 18793, 10, 19311, 13, 19830, 14, 20349, 16, 20868, 17, 21387, 18, 21907, 19, 22426, 19, 22946, 19, 23466, 19, 23986, 19, 24506, 18, 25026, 18, 25546, 17, 26066, 16, 26586, 15, 27107, 13, 27627, 12, 28147, 11, 28669, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[73972, 2, 74488, 10, 75007, 13, 75525, 16, 76044, 18, 76564, 18, 77083, 19, 77603, 19, 78123, 19, 78643, 18, 79163, 17, 79683, 15, 80204, 12, 80725, 9]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[110815, 6, 111331, 14, 111850, 16, 112368, 19, 112887, 21, 113406, 23, 113925, 24, 114444, 26, 114963, 27, 115483, 27, 116003, 28, 116522, 29, 117043, 28, 117563, 29, 118083, 29, 118603, 29, 119124, 27, 119644, 27, 120166, 24, 120687, 20, 121210, 10]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[74628, 8, 75145, 17, 75662, 22, 76181, 23, 76700, 25, 77219, 26, 77738, 27, 78257, 28, 78777, 28, 79296, 29, 79816, 28, 80336, 28, 80857, 26, 81380, 22, 81905, 15, 82430, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[36584, 6, 37102, 10, 37621, 12, 38141, 13, 38660, 14, 39180, 15, 39699, 16, 40219, 16, 40739, 16, 41258, 17, 41778, 16, 42298, 16, 42819, 13, 43340, 10, 43861, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[40825, 4, 41342, 11, 41861, 16, 42380, 20, 42900, 21, 43420, 21, 43939, 22, 44459, 22, 44979, 22, 45499, 21, 46019, 20, 46539, 19, 47059, 17, 47579, 15, 48099, 14, 48619, 13, 49139, 13, 49660, 10, 50181, 8]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[97289, 9, 97806, 16, 98326, 17, 98845, 19, 99365, 19, 99885, 20, 100405, 20, 100925, 21, 101446, 20, 101966, 20, 102487, 19, 103008, 18, 103529, 17, 104050, 15, 104571, 14, 105093, 11, 105619, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[43836, 5, 44354, 9, 44873, 11, 45392, 13, 45912, 13, 46431, 14, 46950, 15, 47469, 16, 47988, 16, 48507, 17, 49026, 17, 49545, 18, 50064, 18, 50584, 17, 51102, 18, 51621, 18, 52140, 19, 52658, 19, 53177, 19, 53696, 19, 54215, 18, 54735, 16, 55255, 15, 55775, 13, 56295, 12, 56815, 10, 57337, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[120977, 4, 121496, 7, 122015, 9, 122533, 12, 123051, 14, 123568, 18, 124081, 25, 124597, 28, 125116, 29, 125635, 30, 126155, 30, 126675, 29, 127195, 29, 127715, 28, 128235, 26, 128755, 25, 129275, 23, 129796, 20, 130316, 19, 130837, 16, 131358, 14, 131880, 10, 132403, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[57228, 4, 57745, 10, 58264, 13, 58782, 17, 59301, 20, 59821, 21, 60340, 23, 60860, 24, 61380, 25, 61900, 25, 62421, 24, 62941, 24, 63462, 22, 63982, 21, 64504, 16, 65025, 13, 65549, 6]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[41802, 14, 42319, 20, 42838, 22, 43357, 23, 43876, 24, 44396, 25, 44916, 25, 45436, 25, 45956, 25, 46476, 25, 46997, 23, 47517, 23, 48037, 22, 48558, 18, 49079, 13, 49600, 9, 50122, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[9690, 11, 10209, 14, 10727, 16, 11247, 17, 11766, 18, 12285, 20, 12805, 20, 13325, 21, 13845, 23, 14365, 24, 14885, 25, 15405, 26, 15926, 25, 16447, 24, 16967, 24, 17488, 23, 18010, 21, 18531, 19, 19053, 17, 19575, 13]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[109435, 9, 109954, 12, 110473, 15, 110992, 17, 111512, 17, 112031, 19, 112551, 20, 113070, 21, 113590, 21, 114109, 23, 114629, 23, 115149, 23, 115669, 23, 116190, 21, 116710, 21, 117231, 20, 117751, 20, 118272, 19, 118792, 18, 119313, 17, 119834, 16, 120355, 15, 120876, 13, 121398, 11, 121922, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[87050, 4, 87568, 8, 88087, 11, 88605, 14, 89124, 16, 89644, 17, 90163, 18, 90683, 19, 91202, 20, 91722, 21, 92241, 22, 92761, 21, 93281, 21, 93801, 21, 94321, 20, 94841, 20, 95361, 20, 95881, 20, 96401, 20, 96922, 19, 97442, 18, 97963, 15, 98484, 13, 99005, 10]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[81068, 2, 81584, 10, 82101, 14, 82620, 16, 83139, 18, 83658, 19, 84177, 20, 84697, 20, 85216, 22, 85736, 21, 86256, 20, 86776, 20, 87296, 19, 87817, 17, 88338, 14, 88860, 9]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[120217, 7, 120736, 10, 121255, 12, 121774, 14, 122293, 16, 122813, 17, 123332, 18, 123852, 19, 124372, 19, 124892, 19, 125412, 19, 125932, 19, 126452, 18, 126973, 16, 127494, 11, 128016, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[152239, 10, 152757, 14, 153276, 17, 153795, 19, 154315, 20, 154835, 21, 155355, 22, 155875, 23, 156395, 23, 156915, 24, 157436, 1, 157438, 21, 157961, 18, 158482, 17, 159005, 14, 159526, 13, 160047, 12, 160569, 9]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[433, 14, 951, 17, 1470, 18, 1990, 18, 2509, 19, 3028, 20, 3547, 21, 4066, 22, 4585, 23, 5105, 23, 5626, 21, 6147, 20, 6669, 16, 7191, 13, 7715, 6]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[70893, 3, 71411, 7, 71929, 11, 72448, 13, 72966, 16, 73485, 18, 74005, 19, 74524, 21, 75043, 23, 75562, 25, 76082, 25, 76601, 26, 77121, 26, 77641, 25, 78161, 24, 78680, 23, 79201, 20, 79721, 19, 80241, 18, 80761, 17, 81281, 17, 81802, 15, 82322, 15, 82842, 14, 83363, 13, 83884, 12, 84405, 10, 84927, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[36742, 10, 37259, 16, 37777, 20, 38295, 23, 38814, 24, 39332, 27, 39850, 29, 40366, 33, 40886, 33, 41406, 33, 41926, 33, 42446, 32, 42966, 31, 43488, 26, 44018, 12]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[115639, 2, 116156, 7, 116675, 10, 117194, 11, 117713, 13, 118233, 14, 118753, 15, 119273, 15, 119792, 17, 120312, 18, 120832, 18, 121352, 19, 121872, 19, 122392, 19, 122912, 19, 123432, 19, 123952, 19, 124472, 19, 124992, 18, 125512, 17, 126033, 15, 126553, 14, 127073, 13, 127594, 9, 128116, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[85783, 5, 86301, 8, 86820, 10, 87339, 12, 87859, 13, 88379, 14, 88899, 14, 89419, 14, 89939, 15, 90460, 14, 90981, 13, 91501, 14, 92022, 13, 92544, 11, 93065, 11, 93587, 9, 94109, 7, 94631, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[41734, 1, 42249, 14, 42767, 18, 43287, 19, 43806, 21, 44326, 22, 44845, 24, 45365, 24, 45885, 25, 46405, 25, 46926, 23, 47447, 22, 47968, 20, 48490, 17, 49011, 14, 49534, 9]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[60916, 8, 61431, 15, 61949, 19, 62467, 21, 62987, 22, 63507, 22, 64027, 22, 64547, 22, 65067, 22, 65587, 21, 66108, 20, 66629, 18, 67151, 15, 67672, 12, 68195, 6]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[116453, 4, 116971, 8, 117489, 12, 118007, 16, 118526, 19, 119045, 23, 119565, 25, 120084, 27, 120603, 29, 121123, 30, 121642, 32, 122162, 32, 122682, 32, 123202, 33, 123722, 33, 124242, 33, 124762, 33, 125283, 31, 125804, 30, 126324, 29, 126845, 28, 127366, 25, 127887, 22, 128409, 18, 128930, 13]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[59452, 5, 59970, 9, 60489, 10, 61009, 11, 61528, 12, 62048, 13, 62568, 13, 63088, 13, 63608, 13, 64129, 12, 64649, 12, 65170, 11, 65690, 11, 66211, 9, 66732, 8]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[54276, 7, 54794, 10, 55313, 13, 55832, 16, 56351, 18, 56871, 19, 57390, 21, 57910, 21, 58430, 21, 58950, 21, 59470, 21, 59991, 19, 60511, 18, 61032, 12, 61554, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[254, 11, 773, 13, 1292, 14, 1811, 15, 2330, 17, 2850, 17, 3370, 17, 3890, 17, 4410, 17, 4930, 17, 5450, 16, 5972, 13, 6494, 10]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[112792, 9, 113307, 16, 113824, 21, 114343, 24, 114862, 26, 115381, 27, 115900, 28, 116420, 28, 116940, 28, 117459, 28, 117979, 27, 118500, 25, 119020, 24, 119540, 23, 120061, 21, 120582, 17, 121103, 12]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[141537, 7, 142056, 9, 142575, 12, 143095, 13, 143614, 15, 144134, 17, 144654, 18, 145174, 18, 145695, 17, 146215, 18, 146735, 18, 147255, 17, 147775, 17, 148295, 15, 148816, 12, 149337, 9]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[98951, 6, 99468, 13, 99987, 16, 100507, 17, 101027, 18, 101546, 20, 102066, 20, 102586, 20, 103106, 20, 103627, 20, 104147, 19, 104667, 19, 105188, 17, 105711, 13, 106236, 3]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[150578, 8, 151094, 17, 151612, 22, 152130, 27, 152650, 29, 153169, 31, 153689, 32, 154208, 34, 154728, 35, 155248, 36, 155769, 35, 156289, 36, 156809, 36, 157329, 36, 157850, 36, 158370, 36, 158890, 37, 159411, 36, 159933, 34, 160458, 29, 160983, 24, 161505, 22, 162028, 19, 162550, 16, 163071, 15, 163593, 12, 164115, 10, 164636, 8, 165157, 6]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[90939, 9, 91457, 12, 91976, 14, 92494, 17, 93012, 19, 93531, 20, 94051, 21, 94571, 21, 95091, 21, 95611, 21, 96132, 20, 96653, 18, 97175, 16, 97701, 9]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[33481, 6, 33999, 11, 34517, 15, 35037, 16, 35556, 18, 36076, 18, 36596, 18, 37116, 18, 37636, 18, 38156, 18, 38678, 15, 39199, 13, 39722, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[108854, 6, 109370, 13, 109888, 18, 110407, 21, 110926, 24, 111446, 25, 111965, 26, 112484, 27, 113004, 27, 113523, 28, 114043, 28, 114563, 29, 115083, 29, 115603, 29, 116123, 29, 116643, 29, 117164, 28, 117684, 28, 118204, 27, 118725, 26, 119246, 25, 119767, 23, 120288, 22, 120809, 20, 121330, 19, 121852, 15, 122379, 1]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[48716, 10, 49233, 14, 49751, 18, 50269, 21, 50787, 23, 51305, 26, 51822, 29, 52341, 30, 52860, 31, 53380, 31, 53900, 32, 54420, 32, 54941, 31, 55461, 32, 55982, 32, 56503, 31, 57024, 30, 57546, 28, 58067, 27, 58590, 24, 59114, 20, 59636, 18, 60157, 17, 60678, 15, 61198, 14, 61719, 12]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[139937, 2, 140453, 10, 140971, 14, 141487, 19, 142006, 21, 142525, 22, 143045, 22, 143566, 21, 144086, 21, 144606, 20, 145126, 19, 145647, 18, 146167, 17, 146688, 14, 147209, 10]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[155230, 3, 155748, 7, 156267, 9, 156786, 10, 157306, 10, 157825, 12, 158345, 12, 158865, 12, 159384, 13, 159904, 13, 160424, 13, 160943, 13, 161463, 13, 161982, 11, 162502, 6, 163021, 5, 163541, 4, 164061, 3]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[84778, 8, 85295, 12, 85812, 16, 86330, 19, 86850, 20, 87369, 21, 87889, 21, 88409, 21, 88929, 20, 89450, 19, 89970, 19, 90491, 17, 91012, 14, 91532, 11, 92053, 9, 92574, 8, 93094, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[134372, 6, 134890, 11, 135409, 13, 135928, 14, 136448, 15, 136967, 17, 137487, 17, 138007, 18, 138527, 18, 139047, 18, 139567, 18, 140087, 18, 140607, 18, 141126, 19, 141646, 19, 142166, 19, 142686, 18, 143206, 18, 143726, 17, 144256, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[110650, 6, 111168, 10, 111686, 13, 112206, 14, 112725, 16, 113245, 17, 113765, 17, 114285, 18, 114805, 18, 115325, 19, 115845, 19, 116365, 19, 116885, 19, 117405, 19, 117925, 19, 118446, 18, 118966, 18, 119487, 17, 120007, 16, 120528, 15, 121049, 13, 121570, 10, 122092, 3]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[122424, 4, 122940, 10, 123458, 14, 123976, 17, 124496, 18, 125015, 19, 125535, 20, 126055, 20, 126575, 20, 127095, 20, 127615, 19, 128136, 16]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[158195, 6, 158713, 8, 159232, 10, 159751, 12, 160270, 14, 160789, 15, 161309, 16, 161829, 16, 162349, 16, 162870, 15, 163390, 15, 163910, 15, 164431, 14, 164951, 13, 165472, 12, 165992, 12, 166513, 10, 167036, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[25207, 11, 25725, 15, 26244, 17, 26763, 19, 27282, 21, 27802, 22, 28322, 22, 28841, 24, 29361, 25, 29881, 25, 30402, 25, 30922, 25, 31442, 25, 31962, 25, 32483, 24, 33003, 24, 33523, 23, 34043, 22, 34563, 21, 35083, 19]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[131380, 6, 131897, 10, 132415, 13, 132934, 14, 133453, 15, 133972, 16, 134491, 17, 135010, 18, 135530, 18, 136049, 18, 136569, 18, 137088, 18, 137608, 17, 138127, 18, 138647, 16, 139167, 15, 139686, 14, 140206, 13, 140726, 11, 141245, 11, 141765, 10, 142286, 8, 142806, 7, 143327, 5, 143848, 3]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[48059, 7, 48576, 12, 49093, 15, 49609, 20, 50127, 22, 50645, 24, 51164, 24, 51684, 24, 52203, 24, 52723, 23, 53243, 22, 53763, 20, 54284, 16, 54805, 12, 55326, 8]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[19983, 11, 20499, 19, 21017, 23, 21536, 25, 22056, 25, 22576, 25, 23096, 25, 23616, 25, 24137, 24, 24657, 24, 25177, 23, 25698, 22, 26218, 21, 26740, 19, 27262, 16, 27783, 13, 28306, 8]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[73126, 4, 73645, 6, 74164, 8, 74683, 11, 75202, 14, 75722, 17, 76241, 18, 76760, 19, 77280, 19, 77800, 19, 78319, 20, 78839, 20, 79359, 20, 79879, 20, 80400, 18, 80920, 18, 81440, 18, 81961, 16, 82482, 14, 83003, 11, 83525, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[144, 13, 665, 13, 1185, 13, 1705, 13, 2226, 12, 2746, 12, 3267, 11, 3788, 9, 4309, 8, 4831, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[71780, 8, 72298, 13, 72816, 16, 73335, 18, 73855, 18, 74374, 19, 74893, 20, 75412, 21, 75931, 22, 76451, 21, 76971, 20, 77491, 19, 78011, 18, 78531, 17, 79052, 15, 79572, 14, 80093, 12, 80614, 10, 81136, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[173626, 3, 174142, 10, 174661, 12, 175180, 13, 175699, 14, 176219, 15, 176738, 16, 177258, 16, 177778, 15, 178298, 15, 178817, 16, 179337, 16, 179857, 15, 180378, 13, 180898, 11]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[153471, 6, 153990, 9, 154509, 11, 155028, 12, 155547, 14, 156066, 15, 156585, 16, 157104, 17, 157624, 16, 158143, 16, 158663, 15, 159183, 14, 159703, 14, 160224, 12, 160744, 12, 161265, 10, 161786, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[113495, 6, 114013, 13, 114532, 15, 115051, 16, 115571, 16, 116091, 16, 116611, 16, 117130, 17, 117650, 16, 118170, 16, 118689, 16, 119210, 15, 119730, 13, 120251, 5]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[166532, 3, 167050, 7, 167569, 10, 168088, 12, 168606, 15, 169125, 16, 169644, 17, 170163, 18, 170682, 19, 171202, 19, 171722, 19, 172242, 19, 172762, 19, 173282, 19, 173802, 18, 174322, 18, 174842, 17, 175362, 17, 175882, 15, 176402, 14, 176922, 13, 177442, 12, 177963, 9, 178484, 7, 179006, 2]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[110739, 6, 111257, 10, 111776, 12, 112295, 15, 112814, 17, 113334, 18, 113854, 19, 114374, 19, 114894, 20, 115414, 20, 115935, 19, 116457, 17, 116980, 14, 117502, 12, 118024, 10, 118546, 7, 119068, 5, 119590, 3]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[147117, 1, 147634, 6, 148152, 9, 148670, 11, 149188, 13, 149707, 14, 150225, 16, 150744, 17, 151263, 17, 151782, 18, 152301, 18, 152820, 18, 153339, 18, 153858, 18, 154377, 18, 154896, 18, 155415, 18, 155935, 18, 156455, 18, 156975, 17, 157495, 17, 158016, 16, 158536, 15, 159056, 15, 159576, 14, 160096, 14, 160617, 12, 161137, 12, 161657, 11, 162177, 11, 162697, 10, 163218, 8, 163738, 8, 164258, 7, 164779, 5, 165300, 3]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[87152, 11, 87671, 14, 88190, 17, 88709, 18, 89228, 20, 89748, 20, 90268, 20, 90788, 20, 91308, 20, 91828, 20, 92348, 19, 92868, 18, 93389, 16, 93911, 12]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[19418, 5, 19936, 8, 20455, 10, 20974, 11, 21493, 12, 22011, 14, 22530, 14, 23049, 15, 23569, 15, 24088, 15, 24608, 14, 25129, 13, 25649, 12, 26169, 10, 26689, 7, 27210, 4]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[51793, 8, 52306, 16, 52824, 19, 53342, 22, 53860, 34, 54379, 35, 54898, 36, 55418, 36, 55938, 36, 56457, 37, 56977, 37, 57497, 37, 58017, 37, 58538, 36, 59058, 36, 59578, 36, 60099, 35, 60620, 14, 60641, 12, 61140, 10]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[124744, 10, 125260, 16, 125778, 19, 126298, 20, 126817, 21, 127336, 22, 127855, 23, 128375, 23, 128895, 22, 129415, 22, 129935, 22, 130455, 21, 130976, 20, 131496, 19, 132016, 19, 132537, 18, 133057, 17, 133578, 16, 134098, 15, 134619, 13, 135140, 11, 135662, 7]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[136211, 5, 136729, 8, 137248, 10, 137767, 12, 138287, 13, 138807, 13, 139326, 15, 139846, 16, 140365, 17, 140885, 17, 141404, 19, 141923, 20, 142443, 20, 142963, 19, 143483, 19, 144004, 17, 144524, 16, 145045, 14, 145567, 9]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[55687, 7, 56205, 13, 56724, 16, 57244, 17, 57763, 20, 58283, 21, 58803, 22, 59323, 23, 59843, 23, 60364, 22, 60885, 21, 61406, 19, 61926, 17, 62448, 12, 62973, 2]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[157423, 5, 157942, 6, 158461, 7, 158981, 8, 159500, 8, 160020, 8, 160539, 9, 161059, 9, 161578, 10, 162098, 9, 162617, 10, 163137, 10, 163656, 10, 164175, 11, 164695, 11, 165214, 12, 165733, 12, 166252, 13, 166772, 12, 167292, 11, 167812, 10, 168332, 10, 168852, 9, 169372, 8, 169892, 7, 170413, 5, 170934, 2]"
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,"[153750, 5, 154265, 11, 154782, 14, 155300, 16, 155819, 17, 156338, 18, 156857, 19, 157377, 19, 157896, 20, 158416, 20, 158935, 21, 159455, 21, 159975, 21, 160495, 21, 161015, 21, 161535, 21, 162055, 21, 162575, 21, 163095, 21, 163615, 21, 164135, 21, 164656, 20, 165176, 19, 165697, 18, 166218, 16, 166739, 14, 167260, 12, 167780, 11, 168300, 10, 168821, 7, 169341, 6, 169863, 1]"
